Tanggal Transaksi,Lokasi Pembelian,Tipe,Merek,Warna,Jenis Kelamin,Kota,Propinsi,Usia,Jenis Pembayaran,Pekerjaan,Pendidikan,Harga Jual
28/04/2018,SURABAYA,SAMSUNG GALAXY A8 PLUS,SAMSUNG,PUTIH,LAKI-LAKI,SURABAYA,JAWA TIMUR,33,KREDIT,KARYAWAN SWASTA,SMA,2049000
28/04/2018,SIDOARJO,SAMSUNG GALAXY A8 PLUS,SAMSUNG,PUTIH,LAKI-LAKI,MOJOKERTO,JAWA TIMUR,37,KREDIT,WIRASWASTA,SMA,2049000
28/04/2018,SUMENEP,SAMSUNG GALAXY A8 PLUS,SAMSUNG,PUTIH,LAKI-LAKI,SUMENEP,JAWA TIMUR,44,TUNAI,KARYAWAN SWASTA,SMA,2049000
28/04/2018,TUBAN,SAMSUNG GALAXY A8 STAR,SAMSUNG,BIRU,LAKI-LAKI,TUBAN,JAWA TIMUR,25,KREDIT,PELAJAR/MAHASISWA,SARJANA (S1),2049000
28/04/2018,TUBAN,SAMSUNG GALAXY A8 STAR,SAMSUNG,BIRU,LAKI-LAKI,TUBAN,JAWA TIMUR,23,KREDIT,PELAJAR/MAHASISWA,SMP,2049000
28/04/2018,BOJONEGORO,SAMSUNG GALAXY A8 STAR,SAMSUNG,BIRU,PEREMPUAN,BOJONEGORO,JAWA TIMUR,35,KREDIT,LAIN-LAIN,SMA,2049000
28/04/2018,GRESIK,SAMSUNG GALAXY A8 STAR,SAMSUNG,BIRU,LAKI-LAKI,LAMONGAN,JAWA TIMUR,44,KREDIT,LAIN-LAIN,SMA,2049000
28/04/2018,MOJOKERTO,SAMSUNG GALAXY A8 STAR,SAMSUNG,BIRU,LAKI-LAKI,MOJOKERTO,JAWA TIMUR,24,KREDIT,PELAJAR/MAHASISWA,SMA,2049000
28/04/2018,GRESIK,SAMSUNG GALAXY A8 STAR,SAMSUNG,BIRU,PEREMPUAN,SIDOARJO,JAWA TIMUR,40,KREDIT,KARYAWAN SWASTA,SMA,2049000
28/04/2018,BOJONEGORO,SAMSUNG GALAXY A8 STAR,SAMSUNG,BIRU,LAKI-LAKI,BOJONEGORO,JAWA TIMUR,26,KREDIT,PELAJAR/MAHASISWA,SMA,2049000
28/04/2018,TUBAN,SAMSUNG GALAXY A8 STAR,SAMSUNG,BIRU,LAKI-LAKI,TUBAN,JAWA TIMUR,40,KREDIT,WIRASWASTA,SMA,2049000
28/04/2018,TUBAN,SAMSUNG GALAXY A8 STAR,SAMSUNG,BIRU,LAKI-LAKI,TUBAN,JAWA TIMUR,33,KREDIT,WIRASWASTA,SARJANA (S1),2049000
28/04/2018,GRESIK,XIAOMI POCOPHONE FI 6/64 GB,XIAOMI,BIRU,LAKI-LAKI,GRESIK,JAWA TIMUR,43,TUNAI,KARYAWAN SWASTA,SMP,2049000
28/04/2018,SIDOARJO,XIAOMI POCOPHONE FI 6/64 GB,XIAOMI,MERAH,PEREMPUAN,SURABAYA,JAWA TIMUR,18,TUNAI,IBU RUMAH TANGGA,SARJANA (S1),2049000
28/04/2018,SURABAYA,XIAOMI POCOPHONE FI 6/64 GB,XIAOMI,PUTIH,PEREMPUAN,SIDOARJO,JAWA TIMUR,37,TUNAI,KARYAWAN SWASTA,SMA,2049000
28/04/2018,SURABAYA,XIAOMI MI NOTE 3/16 GB,XIAOMI,HITAM,LAKI-LAKI,SURABAYA,JAWA TIMUR,27,TUNAI,WIRASWASTA,SMA,2049000
28/04/2018,SURABAYA,XIAOMI MI NOTE 3/16 GB,XIAOMI,PUTIH,LAKI-LAKI,SURABAYA,JAWA TIMUR,53,KREDIT,KARYAWAN SWASTA,SMA,2049000
29/04/2018,PAMEKASAN,SAMSUNG GALAXY C7 PRO,SAMSUNG,ABU-ABU,LAKI-LAKI,SAMPANG,JAWA TIMUR,28,TUNAI,PELAJAR/MAHASISWA,SMA,2049000
29/04/2018,SIDOARJO,XIAOMI REDMI 5 2/16 GB,XIAOMI,HITAM,PEREMPUAN,SIDOARJO,JAWA TIMUR,39,KREDIT,KARYAWAN SWASTA,SMA,2049000
29/04/2018,SUMENEP,XIAOMI REDMI 6 3/32 GB,XIAOMI,HITAM,LAKI-LAKI,SUMENEP,JAWA TIMUR,26,KREDIT,WIRASWASTA,SMA,2049000
29/04/2018,SURABAYA,XIAOMI REDMI 6 3/32 GB,XIAOMI,PUTIH,PEREMPUAN,SURABAYA,JAWA TIMUR,34,TUNAI,IBU RUMAH TANGGA,SMA,2049000
29/04/2018,SIDOARJO,XIAOMI REDMI 5 PLUS 3/32 GB,XIAOMI,BIRU,LAKI-LAKI,GRESIK,JAWA TIMUR,55,KREDIT,LAIN-LAIN,SMA,2049000
29/04/2018,SURABAYA,XIAOMI REDMI 6 4/64 GB,XIAOMI,PUTIH,LAKI-LAKI,SURABAYA,JAWA TIMUR,21,KREDIT,PELAJAR/MAHASISWA,SMA,2049000
29/04/2018,PAMEKASAN,OPPO F5,OPPO,HITAM,LAKI-LAKI,PAMEKASAN,JAWA TIMUR,54,TUNAI,PROFESIONAL (GURU/DOSEN/DOKTER),SMA,3412000
29/04/2018,SUMENEP,OPPO F5,OPPO,HITAM,LAKI-LAKI,SUMENEP,JAWA TIMUR,27,TUNAI,PELAJAR/MAHASISWA,SARJANA (S1),3412000
29/04/2018,BOJONEGORO,OPPO F5,OPPO,HITAM,LAKI-LAKI,TUBAN,JAWA TIMUR,38,KREDIT,LAIN-LAIN,SD,3412000
29/04/2018,SURABAYA,OPPO F5,OPPO,HITAM,LAKI-LAKI,SURABAYA,JAWA TIMUR,34,KREDIT,LAIN-LAIN,SMA,3412000
29/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,COKLAT,LAKI-LAKI,SURABAYA,JAWA TIMUR,26,KREDIT,PELAJAR/MAHASISWA,SMA,3115000
29/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,HITAM,LAKI-LAKI,SURABAYA,JAWA TIMUR,33,KREDIT,IBU RUMAH TANGGA,SMA,3115000
29/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,HITAM,LAKI-LAKI,SURABAYA,JAWA TIMUR,22,KREDIT,PELAJAR/MAHASISWA,SMA,3115000
29/04/2018,JOMBANG,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,HITAM,LAKI-LAKI,JOMBANG,JAWA TIMUR,38,KREDIT,KARYAWAN SWASTA,SMA,3115000
29/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,HITAM,LAKI-LAKI,SURABAYA,JAWA TIMUR,48,KREDIT,KARYAWAN SWASTA,SMA,3115000
29/04/2018,SUMENEP,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,HITAM,PEREMPUAN,SUMENEP,JAWA TIMUR,27,KREDIT,PELAJAR/MAHASISWA,SARJANA (S1),3115000
29/04/2018,MOJOKERTO,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,HITAM,LAKI-LAKI,MOJOKERTO,JAWA TIMUR,33,KREDIT,WIRASWASTA,SMA,3115000
29/04/2018,JOMBANG,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,HITAM,LAKI-LAKI,JOMBANG,JAWA TIMUR,33,KREDIT,KARYAWAN SWASTA,SMA,3115000
29/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,HITAM,PEREMPUAN,SURABAYA,JAWA TIMUR,29,TUNAI,IBU RUMAH TANGGA,SMA,3115000
